None,closeask,openask,highask,lowask
288,0.95473,0.95498,0.95505,0.95436
289,0.95458,0.95473,0.95495,0.95434
290,0.95345,0.95458,0.95461,0.9534
291,0.95279,0.95345,0.95391,0.95261
292,0.953,0.95279,0.95339,0.9524
293,0.95378,0.953,0.95385,0.95253
294,0.95289,0.95378,0.95385,0.95282
295,0.95496,0.95289,0.95513,0.95273
296,0.95348,0.95496,0.95524,0.9523
297,0.95315,0.95348,0.9538,0.95286
298,0.95195,0.95315,0.9553,0.95112
299,0.95122,0.95195,0.95214,0.95002
300,0.95116,0.95122,0.95128,0.95058
301,0.95122,0.95116,0.95149,0.95085
302,0.9503,0.9512,0.95137,0.95018
303,0.95103,0.9503,0.95115,0.95006
304,0.95025,0.95103,0.95111,0.95009
305,0.9493,0.95025,0.95069,0.94908
306,0.95113,0.9493,0.9518,0.94911
307,0.9507,0.95113,0.95115,0.9504
308,0.95081,0.9507,0.95105,0.95028
309,0.95098,0.95081,0.95108,0.95045
310,0.95154,0.95098,0.95175,0.95086
311,0.95171,0.95154,0.95189,0.95105
312,0.9516,0.95171,0.95203,0.95121
313,0.95082,0.9516,0.95172,0.95062
314,0.95117,0.95082,0.95145,0.95065
315,0.9512,0.95117,0.95162,0.95098
316,0.95098,0.9512,0.95155,0.95033
317,0.95098,0.95098,0.95139,0.95061
318,0.95029,0.95098,0.95132,0.95024
319,0.95086,0.95029,0.95098,0.94984
320,0.9513,0.95086,0.95137,0.95067
321,0.95197,0.9513,0.95199,0.95128
322,0.95177,0.95197,0.95215,0.95105
323,0.95177,0.95177,0.95243,0.9517
324,0.95207,0.95177,0.95239,0.95169
325,0.95204,0.95207,0.95235,0.95182
326,0.95186,0.95204,0.95225,0.95135
327,0.95205,0.95186,0.95215,0.95165
328,0.95186,0.95205,0.95232,0.95181
329,0.9515,0.95186,0.95217,0.95126
330,0.95101,0.9515,0.95159,0.95088
331,0.94987,0.95101,0.95106,0.94975
332,0.95024,0.94987,0.95066,0.94955
333,0.95033,0.95024,0.95065,0.95008
334,0.95075,0.95033,0.95105,0.95031
335,0.95033,0.95075,0.95115,0.94998
336,0.9509,0.95033,0.95117,0.94999
337,0.94972,0.9509,0.95092,0.94953
338,0.94892,0.94972,0.94992,0.9488
339,0.94955,0.94892,0.9499,0.9489
340,0.95027,0.94955,0.95045,0.94942
341,0.95126,0.95027,0.95177,0.94966
342,0.95148,0.95126,0.95255,0.95116
343,0.95189,0.95148,0.9521,0.95087
344,0.95103,0.95189,0.95206,0.95085
345,0.95185,0.95103,0.95187,0.95088
346,0.95114,0.95185,0.95198,0.95063
347,0.95033,0.95114,0.95121,0.95014
348,0.95063,0.95033,0.95082,0.95
349,0.9515,0.95063,0.9516,0.95001
350,0.95125,0.9515,0.95205,0.95077
351,0.9512,0.95125,0.9516,0.95083
352,0.95037,0.9512,0.95181,0.95031
353,0.95108,0.95037,0.95207,0.95031
354,0.95116,0.95108,0.95119,0.95058
355,0.95104,0.95116,0.95146,0.95079
356,0.95118,0.95104,0.95177,0.95095
357,0.95115,0.95118,0.95154,0.95099
358,0.9511,0.95115,0.9514,0.9508
359,0.95082,0.9511,0.95135,0.95054
360,0.9508,0.95082,0.9511,0.95039
361,0.95134,0.9508,0.95148,0.95042
362,0.95088,0.95134,0.95169,0.95042
363,0.95073,0.95088,0.95104,0.9502
364,0.95005,0.95073,0.95077,0.94995
365,0.95083,0.95005,0.95123,0.94923
366,0.95285,0.95083,0.9529,0.95051
367,0.95251,0.95285,0.9537,0.95201
368,0.95317,0.95251,0.95348,0.95224
369,0.95344,0.95317,0.95394,0.95305
370,0.95299,0.95344,0.954,0.95293
371,0.95129,0.95122,0.952,0.95109
372,0.95161,0.95129,0.95198,0.95115
373,0.95045,0.95161,0.95225,0.95031
374,0.95338,0.95299,0.95364,0.9528
375,0.95319,0.95338,0.95338,0.95279
376,0.95299,0.95319,0.95353,0.95293
377,0.9532,0.95299,0.95358,0.95272
378,0.9535,0.9532,0.95351,0.95278
379,0.95479,0.9535,0.9554,0.95302
380,0.95452,0.95479,0.95537,0.95418
381,0.95081,0.95452,0.95468,0.95077
382,0.95041,0.95081,0.95132,0.95031
383,0.94915,0.95041,0.9506,0.94878
384,0.94841,0.94915,0.94925,0.94823
385,0.9479,0.94841,0.9487,0.94736
386,0.94822,0.9479,0.94877,0.94774
387,0.9483,0.94822,0.94895,0.9477
388,0.94755,0.9483,0.94835,0.94719
389,0.94727,0.94755,0.9478,0.94676
390,0.9482,0.94727,0.94853,0.94686
391,0.94911,0.9482,0.94915,0.94792
392,0.94861,0.94911,0.94964,0.9474
393,0.94744,0.94861,0.94968,0.94712
394,0.94751,0.94744,0.94865,0.94694
395,0.94676,0.94751,0.94805,0.94667
396,0.94674,0.94676,0.94686,0.94614
397,0.94618,0.94674,0.94677,0.94568
398,0.9464,0.94618,0.94662,0.94587
399,0.94721,0.9464,0.94725,0.94617
400,0.94735,0.94721,0.94776,0.94682
401,0.94695,0.94735,0.94777,0.9466
402,0.94689,0.94695,0.94695,0.94541
403,0.94605,0.94689,0.94689,0.94586
404,0.94566,0.94605,0.94632,0.94508
405,0.94627,0.94566,0.9467,0.94541
406,0.94653,0.94627,0.94718,0.94627
407,0.94512,0.94653,0.94661,0.94485
408,0.94563,0.94512,0.94592,0.94487
409,0.94575,0.94563,0.94642,0.94522
410,0.94536,0.94575,0.94605,0.94508
411,0.9459,0.94536,0.9464,0.94503
412,0.94613,0.9459,0.94635,0.94576
413,0.94705,0.94613,0.94708,0.9461
414,0.94731,0.94705,0.94733,0.9464
415,0.94814,0.94731,0.94834,0.94726
416,0.94845,0.94814,0.94846,0.94754
417,0.94857,0.94845,0.94899,0.9474
418,0.95025,0.94857,0.95038,0.94808
419,0.95088,0.95025,0.95121,0.95024
420,0.951,0.95088,0.95148,0.95034
421,0.95104,0.951,0.95143,0.95054
422,0.94964,0.95104,0.95116,0.94954
423,0.95006,0.94964,0.95017,0.94941
424,0.94928,0.95006,0.95028,0.94899
425,0.94932,0.94902,0.94939,0.9486
426,0.9492,0.94932,0.94981,0.9483
427,0.94954,0.9492,0.94988,0.94878
428,0.95089,0.94954,0.95106,0.94936
429,0.95065,0.95089,0.95113,0.95
430,0.951,0.95065,0.95109,0.95037
431,0.9512,0.951,0.95128,0.95087
432,0.95035,0.9512,0.95127,0.94994
433,0.9504,0.95035,0.9507,0.94997
434,0.95022,0.9504,0.95056,0.94987
435,0.94984,0.95022,0.9503,0.94944
436,0.94995,0.94984,0.95046,0.94975
437,0.94965,0.94995,0.95035,0.94954
438,0.94949,0.94965,0.94995,0.94908
439,0.9495,0.94949,0.94963,0.94889
440,0.951,0.9495,0.95148,0.94936
441,0.95198,0.951,0.95215,0.9509
442,0.95015,0.95198,0.9525,0.95008
443,0.95081,0.95015,0.9514,0.95
444,0.95023,0.95081,0.95086,0.95011
445,0.95045,0.95023,0.95053,0.94982
446,0.94983,0.95045,0.9506,0.94982
447,0.95001,0.94983,0.95009,0.94963
448,0.9506,0.95001,0.9506,0.94987
449,0.94966,0.9506,0.95075,0.9495
450,0.95035,0.94966,0.95048,0.94956
451,0.9489,0.95035,0.95048,0.94784
452,0.94914,0.9489,0.94955,0.94798
453,0.94966,0.94914,0.95035,0.949
454,0.95015,0.94966,0.9503,0.9494
455,0.95,0.95015,0.95055,0.94953
456,0.94942,0.95,0.95001,0.94931
457,0.9496,0.94942,0.95028,0.94923
458,0.94975,0.9496,0.95033,0.94942
459,0.951,0.94975,0.95133,0.94966
460,0.94994,0.951,0.95108,0.94986
461,0.95054,0.94994,0.95076,0.94989
462,0.94954,0.95054,0.9506,0.94936
463,0.94945,0.94954,0.9501,0.94918
464,0.94913,0.94945,0.95005,0.94899
465,0.94795,0.94913,0.9498,0.9474
466,0.94891,0.94795,0.94897,0.94741
467,0.94815,0.94891,0.94915,0.94809
468,0.94928,0.94815,0.94929,0.94809
469,0.9497,0.94928,0.94972,0.94904
470,0.94967,0.9497,0.95013,0.94942
471,0.9496,0.94967,0.9497,0.9491
472,0.94965,0.9496,0.94982,0.94904
473,0.94919,0.94965,0.95045,0.94916
474,0.94991,0.94919,0.95014,0.94906
475,0.95286,0.94991,0.953,0.94959
476,0.95369,0.95286,0.9539,0.95232
477,0.95387,0.95369,0.9543,0.95348
478,0.95387,0.95387,0.9542,0.95374
479,0.95365,0.95387,0.95434,0.95349
480,0.95398,0.95365,0.95425,0.95352
481,0.95368,0.95398,0.95417,0.9533
482,0.95387,0.95368,0.95414,0.95345
483,0.95342,0.95387,0.95405,0.95312
484,0.95375,0.95342,0.95392,0.95306
485,0.95303,0.95375,0.95376,0.95281
486,0.95247,0.95303,0.95329,0.95239
487,0.95138,0.95247,0.95256,0.95131
488,0.94993,0.95138,0.95148,0.94988
489,0.94947,0.94993,0.9504,0.94915
490,0.94944,0.94947,0.9501,0.94853
491,0.94904,0.94944,0.94953,0.94874
492,0.94995,0.94904,0.95011,0.94889
493,0.9504,0.94995,0.95065,0.94966
494,0.95439,0.9504,0.95468,0.9503
495,0.95311,0.95439,0.9549,0.9525
496,0.95295,0.95311,0.95408,0.95246
497,0.95262,0.95295,0.95356,0.95249
498,0.95341,0.95262,0.95356,0.95244
499,0.9529,0.95341,0.95416,0.95249
500,0.95311,0.9529,0.9536,0.95249
501,0.9543,0.95311,0.9546,0.95302
502,0.95426,0.9543,0.95469,0.95387
503,0.95429,0.95426,0.95484,0.95411
504,0.95393,0.95429,0.9545,0.9539
505,0.95399,0.95393,0.9542,0.95337
506,0.95413,0.95399,0.95496,0.95372
507,0.95459,0.95413,0.95536,0.95366
508,0.95508,0.95459,0.95562,0.95449
509,0.95528,0.95508,0.95555,0.95462
510,0.95572,0.95528,0.95631,0.95516
511,0.95641,0.95572,0.95651,0.95523
512,0.95663,0.95641,0.95766,0.95627
513,0.95696,0.95663,0.9575,0.9564
514,0.95755,0.95696,0.95807,0.9565
515,0.95688,0.95755,0.95788,0.95675
516,0.95598,0.95688,0.95704,0.95536
517,0.95489,0.95598,0.95598,0.95475
518,0.95387,0.95489,0.95498,0.95371
519,0.95495,0.95387,0.95521,0.95375
520,0.95509,0.95495,0.95558,0.95458
521,0.95489,0.95509,0.95533,0.95428
522,0.95458,0.95489,0.95489,0.95419
523,0.95347,0.95458,0.95543,0.9534
524,0.952,0.95347,0.95394,0.95169
525,0.9526,0.952,0.95273,0.95163
526,0.95182,0.9526,0.95317,0.95164
527,0.95191,0.95182,0.95237,0.95149
528,0.9521,0.95191,0.95222,0.9517
529,0.95259,0.9521,0.95263,0.95173
530,0.95293,0.95259,0.95314,0.9524
531,0.95319,0.95293,0.95332,0.95226
532,0.95388,0.95319,0.9543,0.95301
533,0.95441,0.95388,0.9545,0.95343
534,0.95394,0.95441,0.95474,0.95379
535,0.95367,0.95394,0.95429,0.95354
536,0.9534,0.95367,0.95517,0.95306
537,0.9522,0.9534,0.95352,0.95147
538,0.95079,0.9522,0.95225,0.94842
539,0.95079,0.95079,0.95114,0.95012
540,0.95009,0.95079,0.95087,0.94984
541,0.94901,0.95009,0.95015,0.94859
542,0.94895,0.94901,0.94911,0.94857
543,0.94892,0.94895,0.9492,0.94841
544,0.94985,0.94892,0.95003,0.94878
545,0.94914,0.94949,0.94961,0.94846
546,0.94954,0.94914,0.94961,0.94862
547,0.94715,0.94954,0.94965,0.94669
548,0.94809,0.94715,0.94819,0.94714
549,0.94777,0.94809,0.94867,0.94756
550,0.94715,0.94777,0.94785,0.94697
551,0.94695,0.94715,0.94745,0.94637
552,0.94802,0.94695,0.94827,0.94684
553,0.94804,0.94802,0.94809,0.94749
554,0.94792,0.94804,0.94837,0.94753
555,0.9464,0.94792,0.94802,0.94616
556,0.94629,0.9464,0.94652,0.94577
557,0.94631,0.94629,0.9467,0.94586
558,0.94657,0.94631,0.94697,0.94613
559,0.94657,0.94657,0.94711,0.94615
560,0.94702,0.94657,0.94749,0.94645
561,0.94753,0.94702,0.94799,0.94683
562,0.94737,0.94753,0.94849,0.94706
563,0.94764,0.94737,0.94791,0.94672
564,0.94787,0.94764,0.948,0.94734
565,0.94845,0.94787,0.9485,0.94747
566,0.9481,0.94845,0.9486,0.94787
567,0.94744,0.9481,0.94848,0.94726
568,0.94755,0.94744,0.9482,0.9474
569,0.94745,0.94755,0.94825,0.94706
570,0.9461,0.94745,0.94766,0.94607
571,0.94412,0.9461,0.9466,0.94345
572,0.9448,0.94412,0.94511,0.94404
573,0.94578,0.9448,0.9458,0.94465
574,0.9505,0.94578,0.9507,0.94507
575,0.95133,0.9505,0.95183,0.95013
576,0.95175,0.95133,0.9521,0.95117
577,0.95137,0.95175,0.95185,0.95127
578,0.95224,0.95137,0.9524,0.95098
579,0.94956,0.95224,0.9523,0.94955
580,0.94937,0.94956,0.95003,0.94919
581,0.94968,0.94937,0.94977,0.94894
582,0.95054,0.94968,0.9507,0.94924
583,0.95023,0.95054,0.95077,0.94955
584,0.95038,0.95023,0.95137,0.95012
585,0.95047,0.95038,0.95138,0.95008
586,0.95007,0.95047,0.95159,0.94992
587,0.94983,0.95007,0.95113,0.94981
588,0.95054,0.94983,0.9506,0.94967
589,0.9503,0.95054,0.9509,0.9502
590,0.95024,0.9503,0.95064,0.95006
591,0.95019,0.95024,0.95025,0.94945
592,0.94999,0.95019,0.95045,0.9497
593,0.9502,0.94999,0.9505,0.94986
594,0.95074,0.9502,0.95096,0.94983
595,0.95063,0.95074,0.95113,0.9506
596,0.94332,0.95063,0.95115,0.94197
597,0.94221,0.94332,0.94357,0.94163
598,0.94115,0.94221,0.94246,0.9409
599,0.94042,0.94115,0.94117,0.93999
600,0.94022,0.94042,0.94087,0.93986
601,0.93997,0.94022,0.94039,0.93951
602,0.9417,0.93997,0.94188,0.93955
603,0.93939,0.9417,0.94171,0.93938
604,0.94131,0.93939,0.9415,0.93927
605,0.94145,0.94131,0.94172,0.94098
606,0.9415,0.94145,0.942,0.94119
607,0.94119,0.9415,0.94209,0.9411
608,0.93985,0.94119,0.94135,0.93943
609,0.93987,0.93985,0.94069,0.93928
610,0.93988,0.93987,0.94115,0.93962
611,0.9403,0.93988,0.94043,0.9392
612,0.93994,0.9403,0.94061,0.9398
613,0.93876,0.93994,0.94003,0.93871
614,0.93936,0.93876,0.93945,0.93864
615,0.93997,0.93936,0.94007,0.93919
616,0.93895,0.93997,0.94035,0.93865
617,0.93918,0.93895,0.94015,0.93815
618,0.93967,0.93918,0.94008,0.93905
619,0.93868,0.93967,0.93992,0.93861
620,0.93987,0.93868,0.94058,0.9386
621,0.94125,0.93987,0.94156,0.93983
622,0.94073,0.94125,0.94125,0.94037
623,0.94001,0.94073,0.94108,0.9397
624,0.93962,0.94001,0.94027,0.93947
625,0.94042,0.93962,0.94048,0.93954
626,0.94005,0.94042,0.94066,0.93989
627,0.9402,0.94005,0.9405,0.93952
628,0.93945,0.9402,0.94037,0.93931
629,0.94099,0.93945,0.94108,0.93931
630,0.94192,0.94099,0.9421,0.94041
631,0.943,0.94192,0.9432,0.94171
632,0.94283,0.943,0.94397,0.9427
633,0.9434,0.94283,0.94405,0.94265
634,0.9427,0.9434,0.9435,0.94203
635,0.94303,0.9427,0.94316,0.94157
