None,closeask,openask,highask,lowask
278,73.957,73.544,74.222,73.532
279,73.932,73.957,74.001,73.793
280,73.887,73.932,73.932,73.797
281,73.753,73.887,73.987,73.751
282,73.814,73.753,73.828,73.689
283,73.88,73.814,74.077,73.811
284,73.978,73.88,74.005,73.809
285,73.977,73.978,74.04,73.933
286,73.954,73.977,74.013,73.942
287,73.95,73.954,74.034,73.917
288,73.941,73.95,74.006,73.932
289,74.058,73.941,74.06,73.925
290,74.027,74.058,74.106,74.019
291,73.947,74.027,74.076,73.929
292,74.02,73.947,74.028,73.913
293,74.048,74.02,74.055,73.977
294,74.101,74.048,74.114,74.034
295,74.064,74.101,74.127,74.027
296,74.079,74.064,74.107,74.026
297,74.097,74.079,74.115,74.002
298,74.197,74.097,74.392,74.005
299,74.1,74.197,74.204,74.023
300,74.107,74.1,74.15,74.036
301,74.088,74.107,74.129,74.06
302,73.966,74.087,74.151,73.961
303,73.926,73.966,74.001,73.909
304,73.827,73.926,73.931,73.806
305,73.672,73.827,73.832,73.581
306,73.886,73.672,73.888,73.645
307,73.714,73.886,73.89,73.708
308,73.671,73.714,73.718,73.595
309,73.656,73.671,73.688,73.624
310,73.754,73.656,73.794,73.647
311,73.83,73.754,73.854,73.705
312,73.752,73.83,73.862,73.752
313,73.768,73.752,73.79,73.674
314,73.741,73.768,73.783,73.721
315,73.705,73.741,73.769,73.667
316,73.742,73.705,73.757,73.681
317,73.696,73.742,73.758,73.677
318,73.687,73.696,73.72,73.64
319,73.766,73.687,73.779,73.638
320,73.801,73.766,73.81,73.739
321,73.785,73.801,73.832,73.783
322,73.788,73.785,73.8,73.75
323,73.777,73.788,73.793,73.749
324,73.807,73.777,73.809,73.755
325,73.848,73.807,73.853,73.786
326,73.792,73.848,73.869,73.781
327,73.797,73.792,73.834,73.767
328,73.724,73.797,73.803,73.686
329,73.756,73.724,73.828,73.682
330,73.717,73.756,73.814,73.707
331,73.629,73.717,73.77,73.616
332,73.636,73.629,73.657,73.56
333,73.585,73.636,73.639,73.538
334,73.497,73.585,73.596,73.477
335,73.538,73.497,73.569,73.392
336,73.512,73.538,73.557,73.428
337,73.445,73.512,73.565,73.428
338,73.446,73.445,73.496,73.429
339,73.424,73.446,73.483,73.396
340,73.569,73.424,73.594,73.415
341,73.564,73.569,73.609,73.511
342,73.536,73.564,73.615,73.486
343,73.637,73.536,73.673,73.439
344,73.578,73.637,73.688,73.575
345,73.564,73.578,73.624,73.542
346,73.508,73.564,73.564,73.336
347,73.463,73.508,73.51,73.417
348,73.536,73.463,73.551,73.424
349,73.871,73.536,73.889,73.488
350,73.837,73.871,73.92,73.821
351,73.826,73.837,73.88,73.74
352,74.05,73.826,74.125,73.825
353,74.309,74.05,74.348,74.002
354,74.212,74.309,74.316,74.133
355,74.265,74.212,74.366,74.204
356,74.338,74.265,74.357,74.234
357,74.348,74.338,74.393,74.295
358,74.457,74.348,74.465,74.333
359,74.411,74.457,74.493,74.354
360,74.355,74.411,74.412,74.288
361,74.463,74.355,74.465,74.338
362,74.444,74.463,74.579,74.437
363,74.507,74.444,74.529,74.435
364,74.438,74.507,74.517,74.428
365,74.514,74.438,74.515,74.417
366,74.576,74.514,74.605,74.482
367,74.398,74.576,74.619,74.377
368,74.3,74.398,74.429,74.264
369,74.36,74.3,74.37,74.279
370,74.382,74.36,74.425,74.298
371,74.042,74.088,74.106,73.981
372,73.981,74.042,74.049,73.958
373,74.048,73.981,74.071,73.914
374,74.404,74.382,74.428,74.347
375,74.395,74.404,74.421,74.36
376,74.395,74.395,74.424,74.375
377,74.353,74.395,74.448,74.339
378,74.38,74.353,74.412,74.349
379,74.4,74.38,74.593,74.359
380,74.471,74.4,74.532,74.395
381,74.289,74.471,74.48,74.248
382,74.334,74.289,74.36,74.268
383,74.221,74.334,74.339,74.195
384,74.31,74.221,74.313,74.192
385,74.327,74.31,74.374,74.264
386,74.329,74.327,74.373,74.252
387,74.308,74.329,74.374,74.225
388,74.334,74.308,74.336,74.213
389,74.276,74.334,74.352,74.244
390,74.3,74.276,74.319,74.226
391,74.351,74.3,74.398,74.298
392,74.264,74.351,74.408,74.14
393,74.285,74.264,74.364,74.209
394,74.232,74.285,74.356,74.195
395,74.253,74.232,74.305,74.184
396,74.174,74.253,74.266,74.152
397,74.158,74.174,74.184,74.108
398,74.177,74.158,74.179,74.084
399,74.142,74.177,74.177,74.102
400,74.147,74.142,74.159,74.09
401,74.059,74.147,74.169,74.059
402,74.115,74.059,74.115,73.963
403,74.149,74.115,74.179,74.05
404,74.121,74.149,74.171,74.022
405,74.226,74.121,74.258,74.106
406,74.417,74.226,74.455,74.225
407,74.261,74.417,74.424,74.256
408,74.307,74.261,74.333,74.236
409,74.403,74.307,74.446,74.261
410,74.401,74.403,74.468,74.353
411,74.456,74.401,74.475,74.301
412,74.352,74.456,74.465,74.318
413,74.372,74.352,74.422,74.325
414,74.474,74.372,74.478,74.319
415,74.511,74.474,74.554,74.434
416,74.785,74.511,74.823,74.497
417,74.831,74.785,74.879,74.736
418,74.925,74.831,74.967,74.807
419,74.936,74.925,74.961,74.878
420,75.094,74.936,75.153,74.917
421,75.09,75.094,75.153,75.064
422,75.062,75.09,75.178,75.017
423,75.004,75.062,75.082,74.985
424,74.951,75.004,75.013,74.873
425,74.858,74.884,74.92,74.842
426,74.827,74.858,74.921,74.817
427,74.779,74.827,74.885,74.764
428,74.996,74.779,75.014,74.754
429,74.999,74.996,75.029,74.931
430,75.127,74.999,75.135,74.983
431,75.141,75.127,75.173,75.079
432,75.014,75.141,75.179,74.993
433,74.974,75.014,75.039,74.939
434,74.996,74.974,75.027,74.917
435,74.916,74.996,75.006,74.886
436,74.946,74.916,74.969,74.873
437,75.005,74.946,75.067,74.945
438,74.858,75.005,75.026,74.839
439,74.88,74.858,74.909,74.828
440,74.842,74.88,74.905,74.804
441,74.749,74.842,74.842,74.682
442,74.695,74.749,74.828,74.669
443,74.626,74.695,74.73,74.619
444,74.675,74.626,74.697,74.585
445,74.717,74.675,74.74,74.653
446,74.664,74.717,74.733,74.651
447,74.728,74.664,74.734,74.646
448,74.697,74.728,74.75,74.66
449,74.641,74.697,74.749,74.618
450,74.659,74.641,74.69,74.601
451,74.515,74.659,74.699,74.47
452,74.563,74.515,74.592,74.457
453,74.624,74.563,74.683,74.534
454,74.708,74.624,74.736,74.604
455,74.804,74.708,74.859,74.655
456,74.818,74.804,74.865,74.745
457,74.877,74.818,74.934,74.818
458,74.815,74.877,74.913,74.8
459,74.949,74.815,75.004,74.814
460,74.985,74.949,75.015,74.919
461,74.949,74.985,74.99,74.927
462,74.913,74.949,74.954,74.87
463,74.904,74.913,74.938,74.88
464,74.905,74.904,74.963,74.879
465,74.773,74.905,74.938,74.718
466,74.711,74.773,74.808,74.653
467,74.694,74.711,74.732,74.642
468,74.719,74.694,74.739,74.678
469,74.761,74.719,74.763,74.681
470,74.584,74.761,74.761,74.584
471,74.683,74.584,74.684,74.583
472,74.768,74.683,74.776,74.665
473,74.693,74.768,74.783,74.688
474,74.668,74.693,74.776,74.62
475,74.684,74.668,74.787,74.603
476,74.716,74.684,74.718,74.551
477,74.758,74.716,74.785,74.657
478,74.833,74.758,74.878,74.751
479,74.892,74.833,74.907,74.814
480,74.908,74.892,74.912,74.845
481,74.831,74.908,74.925,74.83
482,74.836,74.831,74.901,74.819
483,74.797,74.836,74.855,74.739
484,74.811,74.797,74.84,74.748
485,74.839,74.811,74.842,74.782
486,74.837,74.839,74.868,74.806
487,74.776,74.837,74.857,74.772
488,74.838,74.776,74.848,74.751
489,74.88,74.838,74.931,74.822
490,74.899,74.88,74.909,74.824
491,74.91,74.899,74.944,74.873
492,74.867,74.91,74.912,74.852
493,74.803,74.867,74.893,74.803
494,75.265,74.803,75.298,74.8
495,75.066,75.265,75.266,75.023
496,75.19,75.066,75.228,75.028
497,75.124,75.19,75.253,75.111
498,75.155,75.124,75.205,75.114
499,75.184,75.155,75.414,75.098
500,75.116,75.184,75.278,75.079
501,75.229,75.116,75.239,75.085
502,75.294,75.229,75.34,75.209
503,75.228,75.294,75.311,75.203
504,75.147,75.228,75.251,75.115
505,75.159,75.147,75.192,75.098
506,75.155,75.159,75.218,75.1
507,75.12,75.155,75.221,75.108
508,75.011,75.12,75.165,74.994
509,74.997,75.011,75.017,74.92
510,75.122,74.997,75.143,74.992
511,75.164,75.122,75.202,75.076
512,75.167,75.164,75.25,75.129
513,75.22,75.167,75.238,75.102
514,75.49,75.22,75.509,75.208
515,75.353,75.49,75.542,75.328
516,75.262,75.353,75.384,75.234
517,75.192,75.262,75.266,75.132
518,75.192,75.192,75.227,75.117
519,75.28,75.192,75.312,75.134
520,75.377,75.28,75.377,75.244
521,75.261,75.377,75.377,75.222
522,75.259,75.261,75.3,75.233
523,75.27,75.259,75.425,75.252
524,75.147,75.27,75.34,75.058
525,75.275,75.147,75.283,75.069
526,75.251,75.275,75.348,75.216
527,75.232,75.251,75.291,75.226
528,75.232,75.232,75.266,75.208
529,75.243,75.232,75.255,75.195
530,75.31,75.243,75.324,75.223
531,75.307,75.31,75.348,75.263
532,75.38,75.307,75.405,75.292
533,75.388,75.38,75.446,75.347
534,75.371,75.388,75.433,75.343
535,75.379,75.371,75.396,75.356
536,75.504,75.379,75.621,75.379
537,75.473,75.504,75.528,75.434
538,75.599,75.473,75.642,75.434
539,75.664,75.599,75.703,75.559
540,75.702,75.664,75.732,75.635
541,75.619,75.702,75.725,75.606
542,75.541,75.619,75.624,75.531
543,75.567,75.541,75.583,75.518
544,75.509,75.567,75.567,75.462
