None,closeask,openask,highask,lowask
210,1.14729,1.14679,1.1473,1.14677
211,1.14769,1.14729,1.14778,1.14718
212,1.1485,1.14769,1.14899,1.14725
213,1.14836,1.1485,1.14896,1.14815
214,1.14855,1.14836,1.14864,1.14819
215,1.14801,1.14855,1.14855,1.14787
216,1.14834,1.14801,1.14835,1.14763
217,1.14762,1.14834,1.14834,1.14722
218,1.14706,1.14762,1.1483,1.14695
219,1.14613,1.14706,1.14744,1.14533
220,1.14338,1.14613,1.14636,1.14232
221,1.14297,1.14338,1.14395,1.14243
222,1.14319,1.14297,1.14362,1.14243
223,1.143,1.14319,1.14348,1.14124
224,1.14387,1.143,1.1444,1.14176
225,1.14543,1.14387,1.1455,1.14352
226,1.14392,1.14543,1.14549,1.14291
227,1.13926,1.14392,1.14406,1.13839
228,1.13898,1.13926,1.14008,1.13831
229,1.13872,1.13898,1.139,1.1382
230,1.14015,1.13872,1.14025,1.13843
231,1.14134,1.14015,1.14177,1.13999
232,1.14137,1.14134,1.14161,1.14082
233,1.14065,1.14137,1.14137,1.14042
234,1.14145,1.14065,1.14149,1.14062
235,1.14107,1.14145,1.14145,1.14059
236,1.13984,1.14107,1.14129,1.13969
237,1.14014,1.13984,1.14035,1.13964
238,1.14033,1.14014,1.14043,1.13968
239,1.14104,1.14033,1.14113,1.14027
240,1.14119,1.14104,1.14154,1.14076
241,1.13983,1.14119,1.14139,1.1397
242,1.1394,1.13983,1.14109,1.13917
243,1.14218,1.1394,1.14219,1.13933
244,1.14107,1.14218,1.1425,1.14088
245,1.14001,1.14107,1.14118,1.13995
246,1.13783,1.14001,1.14022,1.1378
247,1.13867,1.13783,1.1397,1.13779
248,1.13904,1.13867,1.13961,1.13849
249,1.13974,1.13904,1.14034,1.13904
250,1.13944,1.13974,1.1404,1.13922
251,1.14077,1.13944,1.14108,1.13941
252,1.13996,1.14077,1.14081,1.13962
253,1.14074,1.13996,1.141,1.13991
254,1.13979,1.14074,1.14097,1.1397
255,1.13926,1.13979,1.14026,1.13924
256,1.13929,1.13926,1.13966,1.13902
257,1.13953,1.13929,1.13989,1.13922
258,1.13998,1.13953,1.14003,1.13953
259,1.13982,1.13998,1.13998,1.13947
260,1.13943,1.13982,1.14009,1.13943
261,1.13903,1.13943,1.13966,1.13886
262,1.13885,1.13903,1.13913,1.13862
263,1.13828,1.13885,1.13898,1.13823
264,1.13877,1.13828,1.13878,1.13793
265,1.13875,1.13877,1.13919,1.13846
266,1.13882,1.13875,1.13943,1.13713
267,1.13959,1.13882,1.13986,1.13825
268,1.13939,1.13959,1.14019,1.13915
269,1.14002,1.13939,1.14019,1.13888
270,1.13998,1.14002,1.14054,1.13956
271,1.14013,1.13998,1.14062,1.13989
272,1.13981,1.14013,1.14049,1.13828
273,1.13871,1.13981,1.1401,1.13852
274,1.13806,1.13871,1.13945,1.13702
275,1.13853,1.13806,1.13934,1.13778
276,1.13865,1.13853,1.13893,1.13825
277,1.13815,1.13865,1.13945,1.13805
278,1.13897,1.13815,1.14005,1.13801
279,1.13914,1.13897,1.13925,1.13855
280,1.13889,1.13914,1.13927,1.13882
281,1.1389,1.13889,1.13942,1.13884
282,1.13924,1.1389,1.13928,1.13885
283,1.13942,1.13924,1.13955,1.13884
284,1.13953,1.13942,1.14,1.13924
285,1.13949,1.13953,1.13973,1.13907
286,1.13941,1.13949,1.13971,1.13938
287,1.1394,1.13941,1.13972,1.13924
288,1.13892,1.1394,1.13941,1.1387
289,1.13957,1.13892,1.13975,1.13883
290,1.13917,1.13957,1.13993,1.13901
291,1.1396,1.13917,1.14009,1.13886
292,1.13983,1.1396,1.14009,1.13927
293,1.14068,1.13983,1.14099,1.13982
294,1.14048,1.14068,1.14102,1.1403
295,1.1403,1.14048,1.14113,1.14013
296,1.13978,1.1403,1.14065,1.13965
297,1.13743,1.13978,1.14008,1.13741
298,1.13674,1.13743,1.13825,1.13606
299,1.13623,1.13674,1.1368,1.13534
300,1.13584,1.13623,1.1364,1.13568
301,1.13654,1.13584,1.13685,1.1358
302,1.13664,1.1363,1.13708,1.13624
303,1.13653,1.13664,1.13685,1.13648
304,1.13745,1.13653,1.13777,1.13648
305,1.13766,1.13745,1.13775,1.13713
306,1.13769,1.13766,1.13804,1.13755
307,1.13753,1.13769,1.13774,1.13737
308,1.1379,1.13753,1.1379,1.13733
309,1.1378,1.1379,1.1379,1.13739
310,1.13799,1.1378,1.13808,1.13753
311,1.13848,1.13799,1.13916,1.1376
312,1.13749,1.13848,1.13869,1.13725
313,1.13714,1.13749,1.13765,1.13661
314,1.13772,1.13714,1.13803,1.13711
315,1.13688,1.13772,1.13777,1.13676
316,1.13681,1.13688,1.13698,1.13593
317,1.13614,1.13681,1.1369,1.13567
318,1.13645,1.13614,1.13665,1.13573
319,1.13634,1.13645,1.13685,1.13589
320,1.13698,1.13634,1.13713,1.13634
321,1.13684,1.13698,1.13702,1.13673
322,1.13681,1.13684,1.13697,1.13643
323,1.13692,1.13681,1.13693,1.1367
324,1.1369,1.13692,1.13723,1.13674
325,1.13673,1.1369,1.13707,1.13672
326,1.13707,1.13673,1.13713,1.13658
327,1.13694,1.13707,1.13718,1.13682
328,1.13685,1.13694,1.1372,1.13681
329,1.13702,1.13685,1.13731,1.13669
330,1.13704,1.13702,1.13712,1.13669
331,1.13626,1.13704,1.13711,1.13621
332,1.13587,1.13626,1.13627,1.13559
333,1.13577,1.13587,1.13613,1.1356
334,1.13542,1.13577,1.13601,1.13499
335,1.13534,1.13542,1.13559,1.13462
336,1.13609,1.13534,1.13639,1.13501
337,1.13613,1.13609,1.13651,1.13568
338,1.13627,1.13613,1.13674,1.13565
339,1.13585,1.13627,1.13629,1.13574
340,1.13548,1.13585,1.13628,1.13546
341,1.13459,1.13548,1.13557,1.13451
342,1.13555,1.13459,1.13558,1.13361
343,1.13564,1.13555,1.13648,1.13545
344,1.13593,1.13564,1.13654,1.13551
345,1.13693,1.13593,1.13715,1.13582
346,1.13679,1.13693,1.1374,1.13651
347,1.13618,1.13679,1.13683,1.13612
348,1.13524,1.13618,1.13645,1.13521
349,1.13602,1.13524,1.1363,1.13524
350,1.13638,1.13602,1.13671,1.13598
351,1.13635,1.13638,1.13644,1.13613
352,1.13645,1.13635,1.13651,1.13618
353,1.13654,1.13645,1.13679,1.13603
354,1.13653,1.13654,1.13665,1.1363
355,1.13641,1.13653,1.13689,1.13638
356,1.13666,1.13641,1.13681,1.13632
357,1.13684,1.13666,1.13689,1.13634
358,1.13716,1.13684,1.13723,1.13655
359,1.13652,1.13716,1.13718,1.1363
360,1.13622,1.13652,1.13655,1.13538
361,1.13559,1.13622,1.13648,1.13535
362,1.13579,1.13559,1.13595,1.1351
363,1.13655,1.13579,1.13677,1.13576
364,1.1366,1.13655,1.13698,1.13618
365,1.13547,1.1366,1.13699,1.13508
