None,closeask,openask,highask,lowask
5462,109.968,109.967,110.002,109.944
5463,109.955,109.968,109.991,109.926
5464,109.992,109.955,109.994,109.937
5465,109.953,109.992,109.997,109.95
5466,109.923,109.953,109.968,109.913
5467,109.904,109.923,109.934,109.893
5468,110.036,109.904,110.072,109.893
5469,110.176,110.036,110.179,110.02
5470,110.027,110.176,110.177,110.023
5471,110.105,110.027,110.15,110.019
5472,110.114,110.105,110.167,110.089
5473,109.998,110.114,110.116,109.995
5474,109.937,109.998,110.034,109.874
5475,109.998,109.937,110.011,109.864
5476,109.921,109.998,110.033,109.888
5477,109.945,109.921,109.977,109.882
5478,109.929,109.945,109.961,109.916
5479,109.898,109.929,109.958,109.896
5480,109.908,109.898,109.945,109.883
5481,109.906,109.908,109.935,109.898
5482,109.837,109.906,109.927,109.816
5483,109.841,109.837,109.99,109.832
5484,109.838,109.841,109.86,109.809
5485,109.65,109.838,109.857,109.625
5486,109.727,109.65,109.748,109.583
5487,109.699,109.727,109.789,109.668
5488,109.709,109.699,109.719,109.675
5489,109.701,109.709,109.734,109.68
5490,109.73,109.701,109.749,109.671
5491,109.734,109.73,109.768,109.711
5492,109.742,109.734,109.806,109.715
5493,109.813,109.742,109.814,109.725
5494,109.698,109.813,109.823,109.669
5495,109.755,109.698,109.79,109.652
5496,109.655,109.755,109.766,109.639
5497,109.742,109.655,109.746,109.648
5498,109.65,109.742,109.744,109.625
5499,109.595,109.65,109.683,109.563
5500,109.624,109.595,109.674,109.548
5501,109.552,109.624,109.702,109.552
5502,109.534,109.552,109.592,109.528
5503,109.517,109.534,109.554,109.508
5504,109.526,109.517,109.568,109.509
5505,109.585,109.526,109.589,109.524
5506,109.587,109.585,109.603,109.557
5507,109.565,109.587,109.635,109.543
5508,109.523,109.565,109.593,109.464
5509,109.582,109.523,109.61,109.484
5510,109.486,109.582,109.598,109.436
5511,109.555,109.486,109.57,109.467
5512,109.538,109.555,109.581,109.526
5513,109.586,109.538,109.591,109.53
5514,109.598,109.586,109.616,109.556
5515,109.591,109.598,109.625,109.564
5516,109.463,109.591,109.602,109.445
5517,109.446,109.463,109.506,109.35
5518,109.367,109.446,109.523,109.356
5519,109.348,109.367,109.405,109.326
5520,109.311,109.348,109.376,109.289
5521,109.285,109.311,109.316,109.243
5522,109.331,109.285,109.347,109.264
5523,109.407,109.331,109.476,109.292
5524,109.468,109.407,109.476,109.401
5525,109.538,109.468,109.545,109.439
5526,109.513,109.538,109.556,109.421
5527,109.566,109.513,109.575,109.471
5528,109.555,109.566,109.575,109.477
5529,109.59,109.555,109.591,109.535
5530,109.623,109.59,109.623,109.57
5531,109.507,109.623,109.666,109.466
5532,109.522,109.507,109.568,109.465
5533,109.45,109.522,109.561,109.43
5534,109.475,109.45,109.514,109.448
5535,109.534,109.475,109.647,109.468
5536,109.537,109.534,109.565,109.494
5537,109.536,109.537,109.549,109.502
5538,109.585,109.536,109.611,109.525
5539,109.563,109.585,109.606,109.53
5540,109.549,109.563,109.614,109.526
5541,109.578,109.549,109.609,109.527
5542,109.577,109.578,109.607,109.541
5543,109.626,109.577,109.628,109.552
5544,109.606,109.626,109.71,109.576
5545,109.53,109.606,109.606,109.458
5546,109.435,109.53,109.589,109.416
5547,109.516,109.435,109.518,109.4
5548,109.476,109.516,109.559,109.399
5549,109.391,109.476,109.529,109.389
5550,109.423,109.391,109.431,109.38
5551,109.375,109.423,109.429,109.367
5552,109.411,109.375,109.417,109.338
5553,109.365,109.411,109.417,109.358
5554,109.393,109.365,109.393,109.329
5555,109.391,109.393,109.507,109.362
5556,109.372,109.391,109.41,109.358
5557,109.38,109.372,109.392,109.342
5558,109.374,109.38,109.402,109.339
5559,109.347,109.374,109.382,109.323
5560,109.343,109.347,109.367,109.315
5561,109.329,109.343,109.355,109.318
5562,109.322,109.329,109.348,109.319
5563,109.347,109.322,109.358,109.316
5564,109.218,109.347,109.361,109.181
5565,109.284,109.218,109.443,109.174
5566,109.243,109.284,109.291,109.162
5567,109.173,109.243,109.255,109.137
5568,109.192,109.173,109.201,109.128
5569,109.187,109.192,109.231,109.139
5570,109.209,109.187,109.229,109.117
5571,109.13,109.209,109.214,109.113
5572,109.112,109.13,109.206,109.07
5573,109.032,109.112,109.131,109.008
5574,108.934,109.041,109.062,108.923
5575,108.904,108.934,108.975,108.888
5576,108.891,108.904,108.918,108.865
5577,108.928,108.891,108.938,108.862
5578,108.967,108.928,108.998,108.927
5579,108.93,108.991,108.991,108.882
5580,108.985,108.93,109.009,108.923
5581,109.088,108.985,109.09,108.971
5582,109.096,109.088,109.104,109.066
5583,109.145,109.096,109.149,109.081
5584,109.133,109.145,109.16,109.114
5585,109.115,109.133,109.142,109.085
5586,109.175,109.115,109.199,109.107
5587,109.188,109.175,109.205,109.166
5588,109.191,109.188,109.193,109.123
5589,109.197,109.191,109.235,109.151
5590,109.133,109.197,109.212,109.101
5591,109.119,109.133,109.155,109.091
5592,109.109,109.119,109.137,109.097
5593,109.123,109.109,109.144,109.051
5594,109.136,109.123,109.163,109.094
5595,109.234,109.136,109.292,109.062
5596,109.25,109.234,109.252,109.081
5597,109.355,109.25,109.356,109.244
5598,109.329,109.355,109.384,109.301
5599,109.319,109.329,109.351,109.294
5600,109.299,109.319,109.334,109.266
5601,109.294,109.299,109.326,109.266
5602,109.331,109.294,109.331,109.269
5603,109.328,109.331,109.391,109.313
5604,109.36,109.328,109.381,109.298
5605,109.365,109.36,109.376,109.327
5606,109.43,109.365,109.492,109.344
5607,109.335,109.43,109.439,109.328
5608,109.368,109.335,109.393,109.327
5609,109.384,109.368,109.396,109.351
5610,109.357,109.384,109.395,109.342
5611,109.319,109.357,109.372,109.309
5612,109.157,109.319,109.33,109.155
5613,109.15,109.157,109.201,109.056
5614,109.221,109.15,109.224,109.122
5615,109.289,109.221,109.293,109.204
5616,109.27,109.289,109.313,109.267
5617,109.288,109.27,109.302,109.255
5618,109.304,109.288,109.357,109.245
5619,109.324,109.304,109.422,109.277
5620,109.248,109.324,109.403,109.238
5621,109.361,109.248,109.375,109.244
5622,109.354,109.361,109.407,109.337
5623,109.362,109.354,109.389,109.34
5624,109.358,109.353,109.4,109.328
5625,109.367,109.358,109.389,109.352
5626,109.365,109.367,109.367,109.338
5627,109.332,109.365,109.425,109.308
5628,109.358,109.332,109.363,109.314
5629,109.374,109.358,109.376,109.318
5630,109.358,109.374,109.393,109.333
5631,109.343,109.358,109.373,109.327
5632,109.351,109.343,109.371,109.324
5633,109.344,109.351,109.355,109.322
5634,109.363,109.344,109.38,109.333
5635,109.386,109.363,109.409,109.336
5636,109.337,109.386,109.423,109.324
5637,109.42,109.337,109.441,109.323
5638,109.406,109.42,109.43,109.379
5639,109.345,109.406,109.409,109.321
5640,109.366,109.345,109.399,109.345
5641,109.395,109.366,109.4,109.339
5642,109.361,109.395,109.433,109.305
5643,109.355,109.361,109.42,109.302
5644,109.494,109.355,109.506,109.313
5645,109.423,109.494,109.507,109.373
5646,109.462,109.423,109.48,109.397
5647,109.554,109.462,109.564,109.46
5648,109.638,109.554,109.648,109.54
5649,109.618,109.638,109.645,109.599
