None,closeask,openask,highask,lowask
254,1.12924,1.12862,1.12967,1.12861
255,1.12845,1.12924,1.12925,1.12836
256,1.12836,1.12845,1.12859,1.1282
257,1.12856,1.12836,1.12934,1.12836
258,1.12883,1.12856,1.12886,1.12805
259,1.12841,1.12883,1.12884,1.12834
260,1.12883,1.12841,1.12907,1.12841
261,1.12897,1.12883,1.12916,1.12875
262,1.12901,1.12897,1.12937,1.12884
263,1.129,1.12901,1.1294,1.12891
264,1.12923,1.129,1.12923,1.12866
265,1.12879,1.12923,1.12923,1.1286
266,1.12884,1.12879,1.12952,1.12816
267,1.13026,1.12884,1.13057,1.12879
268,1.13066,1.13026,1.13142,1.13018
269,1.13117,1.13066,1.13135,1.1302
270,1.13132,1.13117,1.13159,1.13079
271,1.13138,1.13132,1.13155,1.13095
272,1.13133,1.13138,1.1316,1.13068
273,1.13189,1.13133,1.1322,1.1311
274,1.13178,1.13189,1.13318,1.13129
275,1.13216,1.13178,1.13228,1.13138
276,1.13191,1.13216,1.13263,1.13178
277,1.13135,1.13191,1.13199,1.13133
278,1.13175,1.13135,1.13257,1.13117
279,1.1319,1.13175,1.13229,1.13156
280,1.13244,1.1319,1.13246,1.13169
281,1.13236,1.13244,1.1325,1.13201
282,1.1324,1.13236,1.13253,1.13202
283,1.13224,1.1324,1.13248,1.13209
284,1.13258,1.13224,1.13278,1.1321
285,1.13246,1.13258,1.13274,1.13228
286,1.13224,1.13246,1.13262,1.13224
287,1.13224,1.13224,1.13246,1.13219
288,1.13222,1.13224,1.13242,1.1321
289,1.13257,1.13222,1.13283,1.13217
290,1.13254,1.13257,1.13303,1.13234
291,1.13301,1.13254,1.13325,1.1324
292,1.13308,1.13301,1.13368,1.13277
293,1.13366,1.13308,1.13382,1.13289
294,1.13327,1.13366,1.13373,1.13304
295,1.13324,1.13327,1.13363,1.13313
296,1.1332,1.13324,1.13341,1.13303
297,1.13156,1.1332,1.13329,1.1314
298,1.13161,1.13156,1.13183,1.13012
299,1.13114,1.13161,1.13161,1.13059
300,1.13097,1.13114,1.13117,1.1306
301,1.13122,1.13097,1.13138,1.13081
302,1.13183,1.13151,1.13209,1.1308
303,1.13146,1.13183,1.13183,1.13099
304,1.13197,1.13146,1.13219,1.13119
305,1.13219,1.13197,1.13222,1.13139
306,1.13211,1.13219,1.13272,1.13203
307,1.13184,1.13211,1.13213,1.13182
308,1.1324,1.13184,1.13241,1.13172
309,1.13246,1.1324,1.13253,1.13215
310,1.13255,1.13246,1.1327,1.13237
311,1.133,1.13255,1.13329,1.13249
312,1.13258,1.133,1.13321,1.13216
313,1.13439,1.13258,1.13451,1.13232
314,1.13432,1.13439,1.13445,1.13368
315,1.13437,1.13432,1.13445,1.13416
316,1.13448,1.13437,1.13476,1.13405
317,1.13411,1.13448,1.13458,1.134
318,1.1335,1.13411,1.13411,1.13316
319,1.13373,1.1335,1.13402,1.1334
320,1.13377,1.13373,1.13438,1.13363
321,1.13402,1.13377,1.13408,1.13344
322,1.13418,1.13402,1.13434,1.1336
323,1.13424,1.13418,1.13437,1.134
324,1.13394,1.13424,1.13431,1.13366
325,1.13388,1.13394,1.13438,1.1337
326,1.13411,1.13388,1.13436,1.13388
327,1.13407,1.13411,1.13436,1.13392
328,1.13401,1.13407,1.13439,1.13395
329,1.13435,1.13401,1.13438,1.13391
330,1.13418,1.13435,1.13438,1.13393
331,1.13404,1.13418,1.13447,1.13395
332,1.13386,1.13404,1.13409,1.13351
333,1.13332,1.13386,1.1339,1.1329
334,1.13298,1.13332,1.13337,1.13273
335,1.13255,1.13298,1.13304,1.13205
336,1.13283,1.13255,1.13301,1.13211
337,1.13271,1.13283,1.13332,1.13257
338,1.13241,1.13271,1.13305,1.13234
339,1.1318,1.13241,1.13243,1.13173
340,1.13265,1.1318,1.13286,1.13172
341,1.13247,1.13265,1.13339,1.13232
342,1.13344,1.13247,1.13359,1.13193
343,1.13299,1.13344,1.1337,1.13265
344,1.1328,1.13299,1.13317,1.13262
345,1.13335,1.1328,1.13351,1.1327
346,1.13308,1.13335,1.13355,1.1329
347,1.13288,1.13308,1.13325,1.13279
348,1.13264,1.13288,1.13308,1.13263
349,1.13301,1.13264,1.13335,1.13264
350,1.13334,1.13301,1.13395,1.13287
351,1.13313,1.13334,1.13338,1.13293
352,1.13327,1.13313,1.13358,1.13313
353,1.13376,1.13327,1.13387,1.13316
354,1.13361,1.13376,1.13384,1.13336
355,1.13352,1.13361,1.13385,1.13346
356,1.13375,1.13352,1.13381,1.13334
357,1.13363,1.13375,1.13378,1.13348
358,1.13439,1.13363,1.13445,1.13363
359,1.13406,1.13439,1.13446,1.13388
360,1.13378,1.13406,1.13407,1.13315
361,1.13361,1.13378,1.13415,1.13353
362,1.13416,1.13361,1.13446,1.13329
363,1.13364,1.13416,1.13476,1.13349
364,1.13348,1.13364,1.13384,1.13313
365,1.13332,1.13348,1.1339,1.1333
366,1.133,1.13332,1.13349,1.1324
367,1.13307,1.133,1.13425,1.13283
368,1.13282,1.13307,1.13386,1.13281
369,1.13308,1.13282,1.13322,1.13281
370,1.13234,1.13308,1.13317,1.13228
371,1.13156,1.13122,1.13177,1.13121
372,1.13169,1.13156,1.13169,1.13143
373,1.13163,1.13169,1.13169,1.13117
374,1.1323,1.13234,1.1324,1.13201
375,1.13244,1.1323,1.13268,1.13226
376,1.13301,1.13244,1.13301,1.13204
377,1.13244,1.13301,1.13359,1.13211
378,1.13247,1.13244,1.1326,1.132
379,1.13218,1.13247,1.13265,1.13206
380,1.13228,1.13218,1.1327,1.13218
381,1.1321,1.13228,1.13248,1.13193
382,1.13201,1.1321,1.13216,1.1319
383,1.13209,1.13201,1.13212,1.13192
384,1.13202,1.13209,1.13216,1.13185
385,1.13181,1.13202,1.13227,1.13177
386,1.13115,1.13181,1.13181,1.13082
387,1.13047,1.13115,1.13199,1.13014
388,1.12761,1.13047,1.13049,1.12761
389,1.12899,1.12761,1.1291,1.12746
390,1.12932,1.12899,1.12942,1.12831
391,1.12895,1.12932,1.12989,1.1288
392,1.12879,1.12895,1.12923,1.1269
393,1.13078,1.12879,1.13079,1.12861
394,1.12952,1.13078,1.13106,1.12924
395,1.12828,1.12952,1.12978,1.12814
396,1.12666,1.12828,1.12839,1.12619
397,1.1268,1.12666,1.12681,1.12634
398,1.12639,1.1268,1.12682,1.12601
399,1.12679,1.12639,1.12703,1.1263
400,1.12672,1.12679,1.12716,1.12604
401,1.12656,1.12672,1.12721,1.12622
402,1.12638,1.12656,1.12684,1.12604
403,1.12641,1.12638,1.12681,1.12599
404,1.12615,1.12641,1.12679,1.12605
405,1.12685,1.12615,1.12694,1.12615
406,1.12707,1.12685,1.1272,1.12655
407,1.12695,1.12707,1.12717,1.12686
408,1.12704,1.12695,1.12743,1.12685
409,1.12725,1.12704,1.12733,1.12663
410,1.12778,1.12725,1.12783,1.12695
411,1.12848,1.12778,1.1286,1.12724
412,1.12862,1.12848,1.12887,1.12802
413,1.12919,1.12862,1.1292,1.12823
414,1.13059,1.12919,1.13094,1.12901
415,1.13101,1.13059,1.13116,1.13026
416,1.13178,1.13101,1.13182,1.13086
417,1.13185,1.13178,1.13208,1.13131
418,1.132,1.13185,1.13345,1.13177
419,1.13268,1.132,1.13294,1.13198
420,1.13279,1.13268,1.13322,1.13249
421,1.13272,1.13279,1.13311,1.13251
422,1.1334,1.13272,1.13341,1.13265
423,1.13294,1.1334,1.13371,1.13284
424,1.13325,1.13294,1.13332,1.13273
425,1.13356,1.1332,1.13368,1.13282
426,1.13294,1.13356,1.13356,1.13265
427,1.13255,1.13294,1.1331,1.13249
428,1.13287,1.13255,1.13307,1.1325
429,1.13268,1.13287,1.13292,1.1325
430,1.13336,1.13268,1.13361,1.13256
431,1.13279,1.13336,1.13341,1.13278
432,1.1324,1.13279,1.13294,1.13239
433,1.13135,1.1324,1.13242,1.13125
434,1.13246,1.13135,1.13254,1.13106
435,1.13174,1.13246,1.13258,1.13133
436,1.13166,1.13174,1.13181,1.13104
437,1.13181,1.13166,1.13232,1.13158
438,1.13229,1.13181,1.13278,1.13177
439,1.1328,1.13229,1.13322,1.13224
440,1.133,1.1328,1.1333,1.1328
441,1.13302,1.133,1.13324,1.13202
442,1.13367,1.13302,1.13384,1.13279
443,1.13349,1.13367,1.13461,1.13342
444,1.13329,1.13349,1.13361,1.1332
445,1.13344,1.13329,1.13352,1.13308
446,1.13335,1.13344,1.13354,1.13324
447,1.13356,1.13335,1.13358,1.13326
448,1.13379,1.13356,1.13387,1.13326
449,1.1337,1.13379,1.13458,1.1333
450,1.13349,1.1337,1.13388,1.13332
451,1.13366,1.13349,1.13388,1.13338
452,1.1338,1.13366,1.134,1.13349
453,1.13422,1.1338,1.13429,1.13378
454,1.13367,1.13422,1.13435,1.13366
455,1.13385,1.13367,1.13406,1.13356
456,1.13403,1.13385,1.13404,1.13367
457,1.13431,1.13403,1.13433,1.134
458,1.13458,1.13431,1.13469,1.13413
459,1.13428,1.13458,1.13595,1.13419
460,1.135,1.13428,1.13501,1.13385
461,1.13517,1.135,1.13548,1.13472
462,1.13573,1.13517,1.13587,1.13508
463,1.13562,1.13573,1.13582,1.13531
464,1.13556,1.13562,1.13564,1.13504
465,1.13669,1.13556,1.13673,1.13512
466,1.13577,1.13669,1.13674,1.13518
467,1.13683,1.13577,1.13769,1.13564
468,1.13751,1.13683,1.13769,1.13681
469,1.13736,1.13751,1.1378,1.13711
470,1.13711,1.13736,1.13756,1.13709
471,1.13739,1.13711,1.13793,1.13687
472,1.13695,1.13739,1.13766,1.13694
473,1.13755,1.13695,1.13787,1.13687
474,1.13751,1.13755,1.13762,1.13707
475,1.1375,1.13751,1.13789,1.13738
476,1.13788,1.1375,1.13792,1.13711
477,1.13809,1.13788,1.13841,1.13788
478,1.13841,1.13809,1.1385,1.13798
479,1.13843,1.13841,1.13852,1.1383
480,1.13846,1.13843,1.13849,1.13823
481,1.13856,1.13846,1.13923,1.13839
482,1.1388,1.13856,1.13952,1.13796
483,1.13897,1.1388,1.1395,1.13845
484,1.13866,1.13897,1.13907,1.13855
485,1.13887,1.13866,1.13914,1.13834
486,1.14004,1.13887,1.14025,1.13855
487,1.14049,1.14004,1.14063,1.13985
488,1.14084,1.14049,1.14088,1.14015
489,1.13976,1.14084,1.14084,1.13945
490,1.14039,1.13976,1.14077,1.1397
491,1.14041,1.14039,1.14093,1.14016
492,1.14095,1.14041,1.14102,1.14008
493,1.14106,1.14095,1.14128,1.14047
494,1.14282,1.14106,1.1429,1.14077
495,1.14148,1.14282,1.14283,1.14122
496,1.14149,1.14148,1.14162,1.14114
497,1.14157,1.14149,1.14241,1.1413
498,1.14144,1.14157,1.14183,1.14108
499,1.14106,1.14144,1.14201,1.14084
500,1.14147,1.14106,1.1415,1.14103
501,1.14186,1.14147,1.1419,1.14137
502,1.14178,1.14186,1.14208,1.1417
503,1.14198,1.14178,1.14225,1.14172
504,1.14214,1.14198,1.14218,1.14152
505,1.14252,1.14214,1.14257,1.14183
506,1.14156,1.14252,1.14295,1.14153
507,1.14126,1.14156,1.14246,1.14092
508,1.14086,1.14126,1.14183,1.14045
509,1.13975,1.14086,1.14087,1.13932
510,1.14085,1.13975,1.14091,1.13958
511,1.1414,1.14085,1.14155,1.14046
512,1.14157,1.1414,1.14164,1.13986
513,1.14175,1.14157,1.1426,1.14128
514,1.13826,1.14175,1.14184,1.13734
515,1.1382,1.13826,1.13962,1.13771
516,1.13791,1.1382,1.1383,1.13725
517,1.13808,1.13791,1.13823,1.13766
518,1.13834,1.13808,1.13851,1.13777
519,1.13837,1.13834,1.13847,1.13777
520,1.13847,1.13837,1.13874,1.13816
521,1.13852,1.13847,1.13869,1.13785
522,1.13799,1.13852,1.13852,1.13793
523,1.13791,1.13799,1.13836,1.13784
524,1.13783,1.13791,1.13825,1.13763
525,1.13789,1.13783,1.138,1.13765
526,1.13777,1.13789,1.13798,1.13775
527,1.13816,1.13777,1.13822,1.13776
528,1.13833,1.13816,1.13855,1.13809
529,1.13931,1.13833,1.13936,1.13813
530,1.13873,1.13931,1.13945,1.13848
531,1.13807,1.13873,1.13909,1.13795
532,1.13858,1.13807,1.13871,1.13762
533,1.13812,1.13858,1.13905,1.13788
534,1.13897,1.13812,1.13903,1.1381
535,1.13922,1.13897,1.13926,1.13847
536,1.13943,1.13922,1.14021,1.13904
537,1.14083,1.13943,1.14086,1.13925
538,1.14005,1.14083,1.1413,1.13986
539,1.14058,1.14005,1.14082,1.13971
540,1.1407,1.14058,1.14076,1.13981
541,1.13995,1.1407,1.14073,1.13983
542,1.14052,1.13995,1.14057,1.13973
543,1.14073,1.14052,1.14078,1.14014
544,1.14067,1.14073,1.14078,1.14014
545,1.1409,1.14055,1.14093,1.14006
546,1.1404,1.1409,1.14093,1.14019
547,1.14057,1.1404,1.14083,1.14018
548,1.14095,1.14057,1.14111,1.14041
549,1.14098,1.14095,1.14129,1.14084
550,1.14119,1.14098,1.14124,1.14076
551,1.14098,1.14119,1.14122,1.14063
552,1.14078,1.14098,1.14106,1.14071
553,1.14087,1.14078,1.14106,1.14073
554,1.14069,1.14087,1.14093,1.14047
555,1.1412,1.14069,1.14144,1.14052
556,1.14134,1.1412,1.14172,1.14113
557,1.14214,1.14134,1.14218,1.14098
558,1.14195,1.14214,1.14216,1.14172
559,1.14209,1.14195,1.14209,1.14173
560,1.14217,1.14209,1.14237,1.14176
561,1.14179,1.14217,1.14225,1.14163
562,1.14009,1.14179,1.14191,1.14008
563,1.14092,1.14009,1.14098,1.14002
564,1.14083,1.14092,1.14108,1.14037
565,1.14111,1.14083,1.14118,1.14052
566,1.14121,1.14111,1.14134,1.14089
567,1.14135,1.14121,1.14138,1.14108
568,1.14134,1.14135,1.14138,1.14098
569,1.14126,1.14134,1.14192,1.1411
570,1.14125,1.14126,1.14154,1.14114
571,1.14139,1.14125,1.14185,1.14114
572,1.14167,1.14139,1.1418,1.14129
573,1.14171,1.14167,1.14179,1.14153
574,1.14157,1.14171,1.14172,1.14144
575,1.14153,1.14157,1.14176,1.14142
576,1.14144,1.14153,1.14181,1.1413
577,1.14147,1.14144,1.14149,1.14101
578,1.14132,1.14147,1.1415,1.14091
579,1.14121,1.14132,1.14168,1.14085
580,1.14267,1.14121,1.14273,1.14108
581,1.14294,1.14267,1.14328,1.14248
582,1.14361,1.14294,1.14381,1.14291
583,1.14361,1.14361,1.14442,1.14353
584,1.1426,1.14361,1.14373,1.14241
585,1.14163,1.1426,1.14305,1.14135
586,1.14085,1.14163,1.14184,1.14081
587,1.14118,1.14085,1.14141,1.14077
588,1.14128,1.14118,1.14139,1.14082
589,1.14157,1.14128,1.14162,1.14106
590,1.14143,1.14157,1.14169,1.14138
591,1.14121,1.14143,1.14149,1.14104
592,1.14058,1.14121,1.14125,1.14033
593,1.14055,1.14058,1.14098,1.14045
594,1.1406,1.14055,1.14077,1.14049
595,1.14059,1.1406,1.14076,1.14046
596,1.14022,1.14059,1.14065,1.13964
597,1.13968,1.14022,1.14025,1.13901
598,1.13998,1.13968,1.1401,1.13966
599,1.13991,1.13998,1.14021,1.13974
600,1.13912,1.13991,1.14001,1.13908
601,1.13925,1.13912,1.13931,1.13862
