None,closeask,openask,highask,lowask
233,8.5469,8.54492,8.5541,8.5424
234,8.54103,8.5469,8.5482,8.54007
235,8.53959,8.54103,8.54821,8.53798
236,8.55135,8.53959,8.55275,8.53854
237,8.54933,8.55135,8.55428,8.54731
238,8.54709,8.54933,8.55477,8.5454
239,8.54098,8.54709,8.54966,8.54098
240,8.53799,8.54098,8.54389,8.5355
241,8.54811,8.53799,8.5487,8.5357
242,8.54596,8.54811,8.54834,8.53362
243,8.52329,8.54596,8.5465,8.52315
244,8.53429,8.52329,8.53672,8.52079
245,8.53373,8.53429,8.53594,8.52503
246,8.55747,8.53373,8.5587,8.52926
247,8.54987,8.55747,8.55748,8.54307
248,8.55397,8.54987,8.55567,8.5455
249,8.54697,8.55397,8.5542,8.54003
250,8.5417,8.54697,8.54825,8.53723
251,8.53336,8.5417,8.549,8.5292
252,8.54192,8.53336,8.54588,8.53259
253,8.54015,8.54192,8.54221,8.53431
254,8.53895,8.54015,8.54529,8.53578
255,8.54091,8.53895,8.54185,8.53146
256,8.54257,8.54091,8.54388,8.53783
257,8.5393,8.54257,8.545,8.538
258,8.5354,8.5393,8.5401,8.5351
259,8.5372,8.5354,8.53977,8.5354
260,8.54422,8.5372,8.54476,8.53521
261,8.54665,8.54422,8.54816,8.54143
262,8.54739,8.54665,8.55027,8.54502
263,8.55621,8.54739,8.5582,8.54737
264,8.55301,8.55621,8.5605,8.5529
265,8.55632,8.55301,8.55952,8.55011
266,8.5643,8.55632,8.5745,8.55082
267,8.56595,8.5643,8.57983,8.56342
268,8.56487,8.56595,8.57,8.55614
269,8.562,8.56487,8.56954,8.55773
270,8.56063,8.562,8.5648,8.55682
271,8.55778,8.56063,8.56194,8.55496
272,8.56196,8.55778,8.57333,8.55624
273,8.55121,8.56196,8.56669,8.54846
274,8.56774,8.55121,8.5831,8.55077
275,8.55671,8.56774,8.57038,8.5524
276,8.55574,8.55671,8.55789,8.55184
277,8.55998,8.55574,8.56058,8.54925
278,8.54493,8.55998,8.56185,8.53232
279,8.55022,8.54493,8.5527,8.54349
280,8.5528,8.55022,8.5531,8.5484
281,8.55541,8.5528,8.57285,8.55069
282,8.54918,8.55541,8.55586,8.54911
283,8.55057,8.54918,8.55635,8.5464
284,8.54063,8.55057,8.55237,8.53886
285,8.54079,8.54063,8.54434,8.53744
286,8.53928,8.54079,8.54339,8.53651
287,8.5392,8.53928,8.5412,8.53495
288,8.54345,8.5392,8.54442,8.539
289,8.53828,8.54345,8.54384,8.53554
290,8.5449,8.53828,8.54776,8.5354
291,8.54213,8.5449,8.547,8.53081
292,8.53468,8.54213,8.5439,8.53289
293,8.52881,8.53468,8.53705,8.5282
294,8.52882,8.52881,8.5342,8.52421
295,8.52542,8.52882,8.5346,8.5234
296,8.52642,8.52542,8.52836,8.51911
297,8.5506,8.52642,8.5513,8.52493
298,8.5432,8.5506,8.55609,8.531
299,8.55329,8.5432,8.56124,8.5397
300,8.5618,8.55329,8.56423,8.5521
301,8.55735,8.5618,8.56413,8.55122
302,8.5571,8.56345,8.56898,8.55617
303,8.56268,8.5571,8.56412,8.55694
304,8.55611,8.56268,8.5698,8.55507
305,8.5579,8.55611,8.5667,8.55311
306,8.5592,8.5579,8.55947,8.55529
307,8.55975,8.5592,8.5611,8.55873
308,8.55543,8.55975,8.56095,8.55543
309,8.5566,8.55543,8.55958,8.55521
310,8.55421,8.5566,8.55873,8.55234
311,8.55997,8.55421,8.55997,8.54791
312,8.5591,8.55997,8.56448,8.55721
313,8.56638,8.5591,8.56766,8.5564
314,8.56016,8.56638,8.56803,8.5562
315,8.56787,8.56016,8.5688,8.55916
316,8.56894,8.56787,8.57489,8.56667
317,8.57996,8.56894,8.5826,8.56748
318,8.57906,8.57996,8.58494,8.57439
319,8.5712,8.57906,8.57946,8.569
320,8.56824,8.5712,8.57442,8.56683
321,8.56294,8.56824,8.56956,8.55945
322,8.56231,8.56294,8.5752,8.56119
323,8.55941,8.56231,8.56534,8.55885
324,8.56337,8.55941,8.5672,8.55777
325,8.5674,8.56337,8.5674,8.55809
326,8.56121,8.5674,8.57894,8.561
327,8.5592,8.56121,8.56251,8.55767
328,8.56461,8.5592,8.56693,8.55701
329,8.56424,8.56461,8.56773,8.56157
330,8.56474,8.56424,8.56695,8.56215
331,8.57343,8.56474,8.57887,8.56474
332,8.57715,8.57343,8.58537,8.57342
333,8.58257,8.57715,8.58924,8.57473
334,8.58724,8.58257,8.5953,8.5813
335,8.59252,8.58724,8.60193,8.58723
336,8.58873,8.59252,8.59637,8.57916
337,8.59041,8.58873,8.59306,8.5804
338,8.59321,8.59041,8.59398,8.58417
339,8.5967,8.59321,8.59862,8.59116
340,8.5993,8.5967,8.60058,8.5904
341,8.60432,8.5993,8.60738,8.5941
342,8.5928,8.60432,8.61018,8.5918
343,8.59866,8.5928,8.60444,8.591
344,8.599,8.59866,8.60226,8.58955
345,8.59277,8.599,8.60087,8.5906
346,8.5969,8.59277,8.60456,8.59239
347,8.6019,8.5969,8.60254,8.59409
348,8.60485,8.6019,8.60638,8.5985
349,8.60399,8.60485,8.60518,8.5993
350,8.60176,8.60399,8.60778,8.59939
351,8.60405,8.60176,8.60808,8.59987
352,8.60279,8.60405,8.60632,8.59947
353,8.5984,8.60279,8.60706,8.59505
354,8.59425,8.5984,8.60073,8.59291
355,8.59518,8.59425,8.59551,8.5912
356,8.59264,8.59518,8.59555,8.5907
357,8.59004,8.59264,8.59472,8.58855
358,8.5826,8.59004,8.5918,8.58053
359,8.58693,8.5826,8.58915,8.58009
360,8.59118,8.58693,8.5976,8.5859
361,8.59559,8.59118,8.60281,8.58792
362,8.59492,8.59559,8.5992,8.59248
363,8.59119,8.59492,8.59757,8.59119
364,8.58523,8.59119,8.5963,8.58177
365,8.59863,8.58523,8.599,8.5813
366,8.5983,8.59863,8.60314,8.59118
367,8.5874,8.5983,8.60094,8.5797
368,8.58781,8.5874,8.58943,8.57501
369,8.57122,8.58781,8.58853,8.57037
370,8.5708,8.57122,8.57625,8.56677
371,8.55962,8.55735,8.56363,8.55684
372,8.56319,8.55962,8.56695,8.55962
373,8.56345,8.56319,8.56453,8.55503
374,8.5662,8.5708,8.57178,8.56392
375,8.56652,8.5662,8.5674,8.5615
376,8.5699,8.56652,8.57,8.56023
377,8.57013,8.5699,8.57368,8.5677
378,8.56496,8.57013,8.57038,8.56469
379,8.5634,8.56496,8.56738,8.56115
380,8.55996,8.5634,8.56406,8.55664
381,8.56499,8.55996,8.56787,8.55991
382,8.56388,8.56499,8.5653,8.56145
383,8.56772,8.56388,8.57078,8.56288
384,8.56669,8.56772,8.56896,8.56532
385,8.57213,8.56669,8.57527,8.56319
386,8.57487,8.57213,8.57785,8.56393
387,8.57617,8.57487,8.60823,8.56851
388,8.56724,8.57617,8.58181,8.54992
389,8.56977,8.56724,8.57174,8.5612
390,8.57387,8.56977,8.5792,8.569
391,8.57803,8.57387,8.57969,8.5678
392,8.586,8.57803,8.60471,8.57141
393,8.55187,8.586,8.586,8.54776
394,8.56323,8.55187,8.56359,8.5457
395,8.57742,8.56323,8.57817,8.561
396,8.59454,8.57742,8.59971,8.57671
397,8.59175,8.59454,8.59765,8.59
398,8.5886,8.59175,8.6006,8.5864
399,8.5835,8.5886,8.5902,8.581
400,8.59079,8.5835,8.591,8.57721
401,8.58992,8.59079,8.596,8.58734
402,8.58027,8.58992,8.59018,8.57796
403,8.58111,8.58027,8.58424,8.57682
404,8.58378,8.58111,8.58673,8.57867
405,8.56859,8.58378,8.58379,8.56825
406,8.56031,8.56859,8.56897,8.55885
407,8.56385,8.56031,8.56437,8.55954
408,8.56144,8.56385,8.56443,8.55732
409,8.56022,8.56144,8.56672,8.55803
410,8.5586,8.56022,8.5679,8.55774
411,8.56605,8.5586,8.56867,8.55799
412,8.56814,8.56605,8.57613,8.5612
413,8.5592,8.56814,8.57166,8.55821
414,8.55236,8.5592,8.56341,8.55026
415,8.55481,8.55236,8.5584,8.5504
416,8.5516,8.55481,8.5573,8.5499
417,8.52923,8.5516,8.55271,8.52023
418,8.51729,8.52923,8.5312,8.51
419,8.51933,8.51729,8.52519,8.5142
420,8.5192,8.51933,8.5245,8.51051
421,8.51418,8.5192,8.52235,8.51325
422,8.50977,8.51418,8.5155,8.50664
423,8.50896,8.50977,8.51392,8.50633
424,8.5238,8.50896,8.52414,8.50766
425,8.51288,8.52331,8.52331,8.51189
426,8.5127,8.51288,8.51648,8.51083
427,8.51492,8.5127,8.51548,8.50976
428,8.51112,8.51492,8.51513,8.50668
429,8.51167,8.51112,8.5163,8.5104
430,8.50778,8.51167,8.51454,8.50313
431,8.50724,8.50778,8.50826,8.50321
432,8.51257,8.50724,8.5132,8.50547
433,8.51077,8.51257,8.51892,8.50842
434,8.52389,8.51077,8.52413,8.50753
435,8.52262,8.52389,8.53768,8.51941
436,8.51496,8.52262,8.5278,8.51457
437,8.52068,8.51496,8.52218,8.5099
438,8.52664,8.52068,8.5267,8.51408
439,8.52863,8.52664,8.52983,8.5206
440,8.52052,8.52863,8.52946,8.51705
441,8.52484,8.52052,8.53917,8.51892
442,8.51391,8.52484,8.52636,8.5121
443,8.51723,8.51391,8.51765,8.50557
444,8.5153,8.51723,8.52,8.5115
445,8.51147,8.5153,8.51569,8.509
446,8.5124,8.51147,8.5169,8.507
447,8.51,8.5124,8.51341,8.508
448,8.5178,8.51,8.5178,8.5098
449,8.51509,8.5178,8.5211,8.51429
450,8.5109,8.51509,8.51648,8.50998
451,8.51826,8.5109,8.5213,8.50811
452,8.51695,8.51826,8.52132,8.51514
453,8.51397,8.51695,8.51877,8.51151
454,8.5127,8.51397,8.51506,8.5116
455,8.5125,8.5127,8.51293,8.5096
456,8.50757,8.5125,8.51424,8.50741
457,8.50302,8.50757,8.50757,8.49534
458,8.503,8.50302,8.50587,8.492
459,8.48945,8.503,8.5036,8.48595
460,8.4859,8.48945,8.49383,8.47695
461,8.4882,8.4859,8.49128,8.4793
462,8.48657,8.4882,8.49806,8.48597
463,8.49242,8.48657,8.495,8.4856
464,8.49908,8.49242,8.50184,8.4905
465,8.49444,8.49908,8.50135,8.4892
466,8.5081,8.49444,8.51597,8.48577
467,8.50259,8.5081,8.50939,8.49132
468,8.50352,8.50259,8.5061,8.4969
469,8.49948,8.50352,8.5061,8.49717
