None,closeask,openask,highask,lowask
3924,0.85394,0.8546,0.8549,0.85385
3925,0.85421,0.85394,0.85461,0.85393
3926,0.85375,0.85421,0.85465,0.85361
3927,0.85452,0.85375,0.85453,0.85355
3928,0.85412,0.85452,0.85486,0.8539
3929,0.85536,0.85412,0.8554,0.85399
3930,0.85518,0.85536,0.85572,0.85472
3931,0.85565,0.85518,0.85568,0.85504
3932,0.85533,0.85565,0.85601,0.85529
3933,0.85428,0.85533,0.856,0.8542
3934,0.85406,0.85428,0.85452,0.85329
3935,0.85424,0.85406,0.8547,0.85393
3936,0.85414,0.85424,0.85446,0.85366
3937,0.85472,0.85414,0.85479,0.85374
3938,0.85384,0.85472,0.85476,0.85382
3939,0.85395,0.85384,0.85441,0.85347
3940,0.85654,0.85395,0.85677,0.85394
3941,0.85533,0.85654,0.85668,0.85473
3942,0.8552,0.85533,0.85555,0.85454
3943,0.85507,0.8552,0.85539,0.85478
3944,0.85487,0.85507,0.85549,0.85487
3945,0.85437,0.85487,0.85521,0.85435
3946,0.85474,0.85437,0.85498,0.85424
3947,0.85465,0.85474,0.85498,0.85456
3948,0.85416,0.85465,0.85488,0.85393
3949,0.85433,0.85416,0.85459,0.85402
3950,0.85358,0.85433,0.85434,0.85354
3951,0.85358,0.85358,0.85385,0.85325
3952,0.85394,0.85358,0.85411,0.85338
3953,0.85335,0.85394,0.85431,0.8531
3954,0.85314,0.85335,0.85368,0.85278
3955,0.85298,0.85314,0.85354,0.85296
3956,0.85309,0.85298,0.85352,0.85281
3957,0.85184,0.85309,0.85325,0.85173
3958,0.8523,0.85184,0.8523,0.85153
3959,0.85201,0.8523,0.85258,0.85167
3960,0.85229,0.85201,0.85247,0.85172
3961,0.85238,0.85229,0.85247,0.85198
3962,0.8527,0.85238,0.85351,0.85234
3963,0.85169,0.8527,0.85361,0.8505
3964,0.85083,0.85169,0.85196,0.85028
3965,0.8513,0.85083,0.85154,0.85018
3966,0.851,0.8513,0.85167,0.85051
3967,0.85147,0.851,0.85152,0.85071
3968,0.85185,0.85147,0.85207,0.85111
3969,0.85063,0.85185,0.85229,0.85039
3970,0.85098,0.85063,0.85116,0.84998
3971,0.8513,0.85098,0.85145,0.85046
3972,0.85131,0.8513,0.85142,0.85053
3973,0.8509,0.85131,0.85135,0.8508
3974,0.85105,0.8509,0.85114,0.85066
3975,0.8512,0.85105,0.8514,0.85053
3976,0.85126,0.8512,0.8518,0.85063
3977,0.84989,0.85126,0.85145,0.84988
3978,0.84959,0.84989,0.85026,0.84909
3979,0.84846,0.84959,0.84959,0.84832
3980,0.84978,0.84846,0.84981,0.84802
3981,0.85011,0.84978,0.85037,0.84919
3982,0.84899,0.85011,0.85025,0.84863
3983,0.84881,0.84899,0.8491,0.84823
3984,0.84759,0.84881,0.8491,0.84744
3985,0.84808,0.84759,0.84823,0.84741
3986,0.84721,0.84808,0.84847,0.84714
3987,0.84684,0.84721,0.8475,0.84658
3988,0.84833,0.84684,0.84889,0.84677
3989,0.84837,0.84833,0.84858,0.84589
3990,0.84803,0.84837,0.84858,0.84771
3991,0.84705,0.84803,0.84815,0.84693
