None,closeask,openask,highask,lowask
289,7.84491,7.84466,7.84491,7.84435
290,7.8445,7.84491,7.84494,7.84434
291,7.84432,7.8445,7.84459,7.8437
292,7.844,7.84432,7.84448,7.84362
293,7.8438,7.844,7.84413,7.84376
294,7.84424,7.8438,7.84434,7.84368
295,7.8442,7.84424,7.84429,7.84392
296,7.8445,7.8442,7.84462,7.84418
297,7.84428,7.8445,7.8446,7.84407
298,7.84337,7.84428,7.84439,7.84337
299,7.8435,7.84337,7.84408,7.84324
300,7.84333,7.8435,7.84366,7.84333
301,7.84362,7.84333,7.84372,7.84328
302,7.84343,7.84301,7.84393,7.8426
303,7.84396,7.84343,7.84484,7.84332
304,7.84396,7.84396,7.8444,7.84386
305,7.84388,7.84396,7.84446,7.84383
306,7.84451,7.84388,7.84483,7.84383
307,7.84419,7.84451,7.84454,7.84388
308,7.84437,7.84419,7.84438,7.84399
309,7.84438,7.84437,7.8444,7.84423
310,7.84445,7.84438,7.84446,7.8441
311,7.84547,7.84445,7.8455,7.8444
312,7.84521,7.84547,7.84601,7.84518
313,7.84564,7.84521,7.84599,7.84508
314,7.84534,7.84564,7.84577,7.84494
315,7.84511,7.84534,7.84535,7.84502
316,7.84506,7.84511,7.84514,7.84497
317,7.84507,7.84506,7.84508,7.84494
318,7.84507,7.84507,7.84521,7.84498
319,7.84476,7.84507,7.84523,7.84473
320,7.84479,7.84476,7.84536,7.84474
321,7.84478,7.84479,7.84524,7.84477
322,7.84561,7.84478,7.84585,7.84478
323,7.84562,7.84561,7.8458,7.84519
324,7.84566,7.84562,7.84579,7.8456
325,7.84557,7.84566,7.84576,7.84514
326,7.84583,7.84557,7.84597,7.84531
327,7.84539,7.84583,7.84585,7.84513
328,7.84562,7.84539,7.84589,7.84496
329,7.84578,7.84562,7.84603,7.84557
330,7.84598,7.84578,7.84598,7.84548
331,7.84606,7.84598,7.8467,7.8459
332,7.84638,7.84606,7.84653,7.84581
333,7.84629,7.84638,7.84641,7.8462
334,7.84624,7.84629,7.84637,7.84608
335,7.84618,7.84624,7.84658,7.84589
336,7.84631,7.84618,7.84639,7.84598
337,7.84624,7.84631,7.84653,7.84612
338,7.84642,7.84624,7.84642,7.8459
339,7.8465,7.84642,7.84669,7.84624
340,7.84666,7.8465,7.84671,7.84644
341,7.84653,7.84666,7.84671,7.84653
342,7.84656,7.84653,7.84658,7.84609
343,7.84562,7.84656,7.84673,7.84559
344,7.84562,7.84562,7.84607,7.84533
345,7.84552,7.84562,7.84571,7.84549
346,7.8455,7.84552,7.84561,7.84542
347,7.8456,7.8455,7.84564,7.84544
348,7.8455,7.8456,7.84598,7.8454
349,7.84596,7.8455,7.84658,7.84522
350,7.846,7.84596,7.84651,7.84596
351,7.84634,7.846,7.84649,7.8459
352,7.8468,7.84634,7.84703,7.84628
353,7.84621,7.8468,7.84688,7.84598
354,7.84586,7.84621,7.8463,7.84572
355,7.8453,7.84586,7.84604,7.8453
356,7.84562,7.8453,7.84583,7.84528
357,7.8457,7.84562,7.84581,7.84553
358,7.84572,7.8457,7.84592,7.84511
359,7.84595,7.84572,7.846,7.84547
360,7.84543,7.84595,7.84595,7.8452
361,7.84568,7.84543,7.84572,7.84478
362,7.84606,7.84568,7.8461,7.84558
363,7.84573,7.84606,7.84622,7.84564
364,7.84572,7.84573,7.84582,7.8456
365,7.84577,7.84572,7.84582,7.84561
366,7.84639,7.84577,7.84639,7.84568
367,7.84534,7.84639,7.84643,7.84534
368,7.84545,7.84534,7.84568,7.84504
369,7.84624,7.84545,7.84633,7.84545
370,7.84545,7.84624,7.84637,7.84545
371,7.8434,7.84362,7.84379,7.84334
372,7.84304,7.8434,7.8434,7.84304
373,7.84343,7.84304,7.84379,7.8428
374,7.84538,7.84545,7.84577,7.84526
375,7.84533,7.84538,7.84551,7.84527
376,7.84554,7.84533,7.84571,7.84519
377,7.84604,7.84554,7.84628,7.84554
378,7.84492,7.84604,7.84612,7.84474
379,7.84495,7.84492,7.84563,7.84442
380,7.84501,7.84495,7.84527,7.84473
381,7.84534,7.84501,7.84542,7.84471
382,7.84592,7.84534,7.84592,7.8453
383,7.84632,7.84592,7.84666,7.84588
384,7.8459,7.84632,7.84639,7.8459
385,7.84635,7.8459,7.84636,7.84561
386,7.84625,7.84635,7.84649,7.8461
387,7.84649,7.84625,7.84682,7.84609
388,7.84684,7.84649,7.84703,7.84641
389,7.847,7.84684,7.84703,7.84679
390,7.847,7.847,7.84703,7.8469
