None,closeask,openask,highask,lowask
5885,1.29875,1.2997,1.29978,1.29856
5886,1.29855,1.29875,1.29933,1.29837
5887,1.29844,1.29855,1.29914,1.2983
5888,1.29675,1.29844,1.29906,1.29636
5889,1.29744,1.29675,1.2978,1.29652
5890,1.29726,1.29744,1.29753,1.29607
5891,1.29711,1.29726,1.29833,1.29617
5892,1.29701,1.29711,1.29718,1.29657
5893,1.29684,1.29701,1.29762,1.29644
5894,1.2992,1.29684,1.29946,1.29669
5895,1.2991,1.2992,1.29942,1.29858
5896,1.29878,1.2991,1.29932,1.29852
5897,1.29842,1.29878,1.2988,1.29824
5898,1.29767,1.29842,1.29857,1.29762
5899,1.29803,1.29767,1.29865,1.29767
5900,1.29915,1.29803,1.29915,1.29771
5901,1.29662,1.29915,1.29915,1.29599
5902,1.29551,1.29662,1.29773,1.29549
5903,1.29629,1.29551,1.29763,1.29535
5904,1.29557,1.29629,1.29641,1.29226
5905,1.29502,1.29557,1.29557,1.29332
5906,1.29191,1.29502,1.29539,1.2884
5907,1.29495,1.29191,1.29631,1.29141
5908,1.29479,1.29495,1.29686,1.29285
5909,1.29496,1.29479,1.29588,1.29425
5910,1.29338,1.29496,1.29564,1.29293
5911,1.29053,1.29338,1.29383,1.28789
5912,1.29503,1.29053,1.29569,1.28901
5913,1.29716,1.29503,1.29888,1.29503
5914,1.29799,1.29716,1.29846,1.29548
5915,1.32582,1.29799,1.33143,1.29799
5916,1.32731,1.32582,1.32838,1.32502
5917,1.32619,1.32731,1.32802,1.32525
5918,1.32858,1.32619,1.32885,1.32541
5919,1.32711,1.32858,1.3298,1.32653
5920,1.32786,1.32711,1.32797,1.32437
5921,1.32584,1.32786,1.32818,1.32564
5922,1.32767,1.32584,1.32809,1.32583
5923,1.32586,1.32767,1.3286,1.32429
5924,1.31768,1.32586,1.32709,1.3161
5925,1.31684,1.31768,1.32111,1.31597
5926,1.31796,1.31684,1.31828,1.31288
5927,1.31753,1.31796,1.31841,1.31608
5928,1.31593,1.31753,1.31753,1.31502
5929,1.31558,1.31593,1.31627,1.31473
5930,1.31117,1.31558,1.31594,1.30941
5931,1.30959,1.31117,1.31234,1.3081
5932,1.31159,1.30959,1.31496,1.30833
5933,1.31324,1.31159,1.31366,1.30943
5934,1.31142,1.31324,1.31342,1.31129
5935,1.31238,1.31142,1.3127,1.31141
5936,1.31234,1.31238,1.31255,1.31166
5937,1.3132,1.31234,1.31342,1.31224
5938,1.31262,1.3132,1.31341,1.31201
5939,1.31243,1.31242,1.31321,1.31166
5940,1.31397,1.31243,1.3142,1.31243
5941,1.31463,1.31397,1.31489,1.31384
5942,1.31502,1.31463,1.31505,1.31438
5943,1.31794,1.31502,1.3182,1.31497
5944,1.31777,1.31794,1.31873,1.31752
5945,1.31743,1.31777,1.318,1.31731
5946,1.31709,1.31743,1.31798,1.31677
5947,1.31956,1.31709,1.31995,1.31608
5948,1.31637,1.31956,1.31962,1.31541
5949,1.3155,1.31637,1.31682,1.31433
5950,1.31138,1.3155,1.31564,1.31077
5951,1.31501,1.31138,1.31501,1.31096
5952,1.31407,1.31501,1.3155,1.31404
5953,1.3142,1.31407,1.3146,1.31315
5954,1.31065,1.3142,1.31445,1.30983
5955,1.31097,1.31065,1.31142,1.30943
5956,1.31196,1.31097,1.31279,1.3099
5957,1.3116,1.31196,1.31275,1.31121
5958,1.31045,1.3116,1.31175,1.31022
5959,1.31134,1.31045,1.31146,1.30987
5960,1.3117,1.31134,1.31196,1.31059
5961,1.31134,1.3117,1.31209,1.31121
5962,1.31026,1.31134,1.3115,1.30989
5963,1.30727,1.31026,1.31131,1.30479
5964,1.3047,1.30727,1.30824,1.30138
5965,1.3061,1.3047,1.30618,1.30427
5966,1.30584,1.3061,1.30723,1.3053
5967,1.30596,1.30584,1.30616,1.30518
5968,1.30685,1.30596,1.30692,1.30587
5969,1.30686,1.30685,1.3073,1.30649
5970,1.30605,1.30686,1.30734,1.30569
5971,1.30411,1.30605,1.30651,1.30357
5972,1.30313,1.30411,1.30528,1.3022
5973,1.29909,1.30313,1.30371,1.29368
5974,1.29773,1.29909,1.30127,1.29415
5975,1.29665,1.29773,1.29913,1.29505
5976,1.29665,1.29665,1.2972,1.29542
5977,1.29193,1.29665,1.29695,1.2919
5978,1.29013,1.29193,1.29219,1.28813
5979,1.29149,1.29013,1.29162,1.28895
5980,1.28712,1.29149,1.29299,1.28676
5981,1.28696,1.28712,1.28875,1.28528
5982,1.28722,1.28696,1.28833,1.28498
5983,1.28596,1.28722,1.28728,1.28587
5984,1.28633,1.28596,1.28674,1.28527
5985,1.28703,1.28633,1.28755,1.28631
5986,1.28849,1.28703,1.28852,1.28603
5987,1.28695,1.28849,1.28849,1.28645
5988,1.28602,1.28695,1.2872,1.28561
5989,1.28514,1.28602,1.28608,1.28476
5990,1.28375,1.28514,1.28516,1.28312
5991,1.28366,1.28375,1.28414,1.28207
5992,1.28489,1.28366,1.28511,1.28362
5993,1.28497,1.28489,1.28543,1.28403
5994,1.28556,1.28497,1.28574,1.28426
5995,1.28791,1.28556,1.28812,1.28394
5996,1.2842,1.28791,1.28794,1.28326
5997,1.28571,1.2842,1.28754,1.28287
5998,1.28559,1.28571,1.28662,1.28476
5999,1.28352,1.28559,1.28584,1.28299
6000,1.28468,1.28352,1.28597,1.28348
6001,1.28392,1.28468,1.28531,1.28349
6002,1.28371,1.28392,1.28408,1.28217
6003,1.2827,1.28371,1.28442,1.28227
6004,1.28307,1.2827,1.28345,1.28115
6005,1.28394,1.28307,1.28401,1.28122
6006,1.28291,1.28394,1.28424,1.28208
6007,1.28175,1.28291,1.28291,1.28146
6008,1.2827,1.28175,1.28292,1.28172
6009,1.28247,1.2827,1.28276,1.28214
6010,1.28255,1.28247,1.28271,1.28218
6011,1.28301,1.28255,1.28398,1.28158
6012,1.28253,1.28301,1.28306,1.28219
6013,1.28325,1.28253,1.28344,1.28217
6014,1.28253,1.28325,1.28346,1.28251
6015,1.28187,1.28253,1.28298,1.2818
6016,1.28235,1.28187,1.2825,1.28174
6017,1.28194,1.28235,1.28235,1.2818
6018,1.28238,1.28194,1.28259,1.28166
6019,1.2835,1.28238,1.28364,1.28152
6020,1.2856,1.2835,1.28616,1.28312
6021,1.28423,1.2856,1.28679,1.28386
6022,1.28592,1.28423,1.28614,1.28343
6023,1.28445,1.28592,1.28632,1.28395
6024,1.28211,1.28445,1.28514,1.28024
6025,1.28249,1.28211,1.2874,1.28144
6026,1.27976,1.28249,1.28284,1.27677
6027,1.27652,1.27976,1.28036,1.2763
6028,1.27459,1.27652,1.27662,1.27271
6029,1.27441,1.27459,1.27516,1.27115
6030,1.27449,1.27441,1.27465,1.27346
6031,1.27278,1.27449,1.2746,1.27223
6032,1.27238,1.27278,1.27294,1.27171
6033,1.27241,1.27238,1.27346,1.27237
6034,1.27294,1.27241,1.27302,1.2717
6035,1.27277,1.27294,1.27347,1.2723
6036,1.27363,1.27277,1.27377,1.27221
6037,1.27283,1.27363,1.27363,1.27261
6038,1.27418,1.27283,1.27425,1.27283
6039,1.27446,1.27418,1.2745,1.2741
6040,1.27514,1.27446,1.27516,1.27437
6041,1.27487,1.27514,1.27563,1.27473
6042,1.27462,1.27487,1.27507,1.27447
6043,1.27548,1.27462,1.27558,1.27413
6044,1.27482,1.27548,1.27598,1.27388
6045,1.27795,1.27482,1.27805,1.27419
6046,1.27789,1.27795,1.27911,1.27694
6047,1.27852,1.27789,1.27971,1.27748
6048,1.2771,1.27852,1.27953,1.27679
6049,1.27798,1.2771,1.27807,1.27657
6050,1.28006,1.27798,1.28026,1.27749
6051,1.28032,1.28006,1.28086,1.27896
6052,1.28106,1.28032,1.2834,1.28001
6053,1.28068,1.28106,1.28275,1.28022
6054,1.28007,1.28077,1.28191,1.27989
6055,1.2788,1.28007,1.28018,1.27829
6056,1.27889,1.2788,1.27949,1.2784
6057,1.27686,1.27889,1.27896,1.27672
6058,1.27869,1.27686,1.27893,1.27435
6059,1.27708,1.2786,1.2786,1.27636
6060,1.27753,1.27708,1.2788,1.27661
6061,1.278,1.27753,1.27827,1.27746
6062,1.27872,1.278,1.27872,1.2777
6063,1.27815,1.27872,1.27882,1.27783
6064,1.27763,1.27815,1.27865,1.27754
6065,1.27748,1.27763,1.27781,1.27733
